RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
395169,56,"Tulsa, OK",msa,OK,215000.0,238975.0,231750.0,230526.5,238000.0,219900.0,246000.0,225500.0,274250.0,255875.0,245000.0,260900.0,228000.0,229950.0,220000.0,229050.0,273365.0,260900.0,262000.0,253500.0,225000.0,251500.0,286700.0,202120.0,249843.5,250000.0,245000.0,290000.0,258364.0,284357.5,289500.0,282000.0,305030.0,314545.0,301000.0,329500.0,309900.0,321782.5,308500.0,273109.5,348150.0,320000.0,328247.0,340000.0,340330.0,309950.0,322122.0,330759.0,353500.0,303311.0,350098.0,357500.0,341553.0,360000.0,411750.0,415000.0,409000.0,357830.0,396450.0,457500.0,348000.0,380000.0,372750.0,355000.0,363500.0,335748.5,362365.0,415497.5,375000.0,395000.0,370796.5,338808.0,348954.0,399900.0,392000.0,406773.5,402000.0,390000.0
395238,58,"Worcester, MA",msa,MA,391789.0,363000.0,338732.5,381337.5,399950.0,389000.0,375000.0,359999.0,375970.0,434900.0,340000.0,350000.0,361245.0,372314.0,360000.0,329900.0,385000.0,369950.0,453280.0,460000.0,400000.0,382700.0,375343.72,397000.0,335000.0,413580.0,433400.0,434675.0,509710.0,403420.0,379900.0,419000.0,393000.0,425950.0,432122.5,429900.0,425000.0,398500.0,439900.0,465205.0,450000.0,488383.0,501122.5,453497.5,433205.0,492772.5,495000.0,519280.0,497052.5,506750.0,502000.0,505000.0,530000.0,515012.5,522662.43,518525.5,550758.0,506470.0,545247.5,594065.0,544821.0,539000.0,575000.0,532980.0,525000.0,583162.5,547834.0,529995.0,558059.0,560776.0,585669.0,575830.5,529000.0,643510.0,624361.0,604999.5,619000.0,565407.095
394938,59,"Omaha, NE",msa,NE,271716.0,292000.0,287000.0,287000.0,295000.0,290000.0,310000.0,301160.5,311500.0,294500.0,326500.0,324923.0,315000.0,307000.0,313000.0,309500.0,323706.0,319000.0,340257.0,333445.0,349000.0,331937.5,345000.0,386500.0,330000.0,335198.0,325000.0,335900.0,352675.0,346000.0,343967.0,326032.0,353250.0,340000.0,356000.0,343890.0,354000.0,359900.0,352021.0,369539.0,382150.0,381896.0,405474.0,407893.0,425580.0,410500.0,397440.0,425000.0,426012.0,401000.0,430746.0,430000.0,458715.0,426280.0,450500.0,445000.0,460670.5,437760.0,463910.0,445820.0,482426.0,425533.0,408815.0,438450.0,442500.0,446780.0,445340.0,434000.0,410000.0,435000.0,432500.0,434920.5,417284.0,414900.0,425545.5,428390.0,413724.0,420646.0
394415,60,"Bridgeport, CT",msa,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840000.0,1400000.0,2100000.0
394653,61,"Greenville, SC",msa,SC,243140.5,242500.0,237755.0,244868.0,240348.5,251286.0,254700.0,249000.0,256917.5,267785.0,263555.0,262900.0,267000.0,263693.5,246976.0,245000.0,258000.0,257773.0,244456.5,249317.5,249110.0,240400.0,244566.0,259050.0,227925.0,243000.0,254900.0,240000.0,249945.0,255525.0,254037.0,250517.5,263449.5,284000.0,272316.5,262500.0,238586.0,261790.0,261544.5,275800.0,272819.0,260600.0,280945.0,266940.0,270730.0,291164.0,302490.0,294490.0,299000.0,308925.0,315346.0,329153.0,324990.0,313995.0,333364.5,351118.5,344692.5,324950.0,343808.5,330000.0,334755.5,321074.0,321000.0,336095.0,324950.0,338445.0,338040.0,339900.0,342387.5,339900.0,327195.0,347630.0,341618.0,342250.0,350000.0,354990.0,339000.0,334900.0
394312,62,"Albuquerque, NM",msa,NM,264712.0,298876.0,276995.0,276321.5,294000.0,271022.0,285185.0,287240.0,278177.5,303376.5,307014.0,301295.5,297090.0,232990.0,275954.0,257362.0,246950.0,283200.0,269500.0,295000.0,314990.0,282655.0,290000.0,280000.0,254900.0,294500.0,247900.0,309990.0,287445.0,270000.0,286085.0,293250.0,318000.0,285931.5,319000.0,335217.5,327068.0,338560.0,336025.0,330665.0,347780.0,360000.0,390150.0,384205.0,363000.0,379595.0,348507.0,375345.0,375830.0,399995.0,400000.0,419000.0,397469.0,443798.5,405000.0,390000.0,380000.0,434133.0,386585.0,428845.0,401661.5,378676.5,400757.5,340900.0,360733.0,366610.0,350895.0,364830.0,354795.0,379795.0,359929.0,375690.0,381422.5,382900.0,352230.5,366275.0,380806.5,371000.0
394357,63,"Bakersfield, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,337000.0,338000.0,327000.0,303450.0,303000.0,346000.0,346000.0,330500.0,311000.0,331000.0,314500.0,322150.0,308700.0,338977.5,347540.0,353230.0,345700.0,350000.0,350500.0,365000.0,388000.0,400000.0,444700.0,418750.0,445000.0,445000.0,468900.0,460450.0,470000.0,430995.0,436545.0,425000.0,450000.0,420000.0,421000.0,429990.0,442100.0,446100.0,446550.0,450000.0,435865.0,423000.0,454000.0,432635.0,427770.0,419745.0,429200.0,434870.0,444000.0,410000.0,456000.0,434100.0,455950.0
394753,65,"Knoxville, TN",msa,TN,282247.5,279450.0,281255.5,268410.0,292480.0,292670.0,300400.0,267900.0,305897.0,294000.0,299950.0,267842.5,312900.0,261900.0,258000.0,292900.0,285900.0,299900.0,300418.5,281032.5,270595.0,280000.0,309912.5,310000.0,301700.0,275455.0,282320.0,301647.5,268000.0,306680.0,297700.0,310000.0,299500.0,319900.0,330289.0,317250.0,315900.0,362450.0,320375.0,354669.5,325000.0,320821.0,352534.0,360382.5,335000.0,367980.0,367688.0,352600.0,412400.0,361700.0,367875.0,375060.0,389000.0,404248.0,409627.5,451737.5,428585.0,419900.0,428700.0,407400.0,398400.0,430185.0,430550.0,469290.0,447960.5,454076.0,487450.0,450597.5,420000.0,437152.0,416418.0,420102.5,406035.0,435000.0,423761.0,419976.5,400275.0,420180.0
394367,66,"Baton Rouge, LA",msa,LA,225900.0,262900.0,264900.0,234400.0,233025.0,227400.0,228775.0,222850.0,245514.0,236352.5,236382.5,214750.0,257900.0,214400.0,235222.5,261962.5,260000.0,290150.0,254139.0,265670.0,252900.0,249900.0,224900.0,259910.0,229900.0,242312.5,260152.5,253618.0,248900.0,250303.0,263783.0,248717.5,253020.0,259695.0,255428.0,247130.0,240555.0,272825.0,259545.0,255587.5,264969.5,283950.0,270657.5,263900.0,272400.0,285900.0,272070.0,277967.5,271465.0,275630.0,280389.5,290900.0,301705.0,294800.0,290977.5,300325.0,297835.0,284950.0,310000.0,286605.5,299830.0,279830.0,280077.5,294990.0,299070.0,306037.5,299990.0,297750.0,291000.0,278135.0,295100.0,282445.0,294990.0,296495.0,304655.0,288750.0,292552.5,294975.0
394843,67,"McAllen, TX",msa,TX,,,,,,,,,,,212961.5,208542.0,184192.0,171000.0,168000.0,164000.0,185357.0,189214.0,179504.0,194000.0,186826.0,175500.0,178929.0,174500.0,167644.5,173969.5,186585.0,191450.0,178244.5,156000.0,163000.0,172000.0,180000.0,201134.0,199000.0,209000.0,195000.0,195000.0,190000.0,195000.0,196000.0,210000.0,231500.0,207000.0,219000.0,248500.0,235000.0,228900.0,207865.0,230000.0,239500.0,244912.5,219250.0,249000.0,239450.0,230000.0,261500.0,247000.0,242250.0,249950.0,237450.0,246900.0,268000.0,250500.0,248650.0,255000.0,255000.0,260000.0,275000.0,261332.0,268000.0,244500.0,219000.0,254811.0,260884.5,259000.0,250000.0,269500.0
394561,69,"El Paso, TX",msa,TX,173631.0,175950.0,179700.0,176500.0,171950.0,175861.5,175650.0,178950.0,188975.0,180010.0,185929.0,184950.0,179450.0,185799.0,180450.0,179950.0,195813.0,197751.0,193950.0,192000.0,192500.0,183475.0,191622.5,191950.0,180790.0,204502.0,193975.0,187058.0,191950.0,194950.0,198090.0,209941.0,214155.5,203344.0,214977.5,201200.0,219450.0,226450.0,229950.0,230000.0,240950.0,236950.0,256040.0,244975.0,244475.0,249975.0,244950.0,243200.0,243925.0,254975.0,267925.0,246950.0,259950.0,256950.0,261500.0,266950.0,281950.0,266950.0,266500.0,277950.0,269855.0,267065.0,284225.0,281950.0,284500.0,275650.0,286950.0,281152.0,288400.5,286450.0,289950.0,297950.0,301250.0,286950.0,282950.0,289778.0,293450.0,280950.0
394318,70,"Allentown, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,394950.0,322400.0,288820.0,375500.0,382000.0,294450.0,349500.0,378990.0,330176.0,383500.0,377500.0,399995.0,432500.0,399742.5,452145.0,454547.5,438765.0,435935.0,515092.5,430000.0,459000.0,454250.0,449000.0,403980.0,437055.0,446765.0,389398.0,453070.0,502344.0,480137.5,546560.0,448805.0,454555.0,474637.5,444990.0,439995.0,469990.0,480328.0,472965.0,484990.0,451000.0,455673.0,511192.5,520195.0,522368.0,509990.0,461325.0,432500.0,451269.5,440900.0,440900.0,499990.0
394486,72,"Columbia, SC",msa,SC,250000.0,209000.0,200500.0,219564.0,216466.5,215141.0,235285.0,229900.0,223126.0,224485.0,224900.0,245000.0,201645.5,233400.0,218500.0,210000.0,230000.0,224557.0,211907.0,234470.0,236000.0,239932.0,238000.0,271200.0,255297.5,247395.0,254695.0,248000.0,237000.0,235600.0,241445.0,251164.0,252715.0,234495.0,240445.0,252900.0,250000.0,253400.0,272681.0,257140.0,259960.0,275500.0,264905.0,273190.0,285890.0,287542.0,290034.0,289663.0,305816.0,302791.0,309431.0,310658.0,329357.0,326960.0,323355.0,331900.0,324825.5,316900.0,315546.0,300060.0,301425.0,308750.0,299500.0,304245.0,308480.0,293314.0,297587.0,309500.0,305500.0,312775.0,288170.0,309949.5,285734.0,291025.0,300985.0,287382.5,309842.5,294445.0
753906,73,"North Port, FL",msa,FL,376612.5,330388.5,317180.0,332487.5,327900.0,325900.0,322461.5,315150.0,334000.0,341200.0,345000.0,344105.0,300000.0,334000.0,317180.0,323495.0,323495.0,299500.0,314990.0,299710.0,316450.0,316167.5,338395.5,350000.0,372349.0,352000.0,335000.0,319990.0,288000.0,332500.0,330000.0,332800.0,326349.5,316801.0,330000.0,357895.0,352865.0,359302.5,377533.0,379900.0,358227.5,371337.0,399999.0,392900.0,388265.0,421945.0,407000.0,430397.5,450000.0,443057.5,488750.0,435000.0,473725.0,489000.0,498500.0,518005.0,471399.0,504320.0,461120.5,482500.0,469785.0,462549.5,457990.0,475000.0,449422.5,465990.0,463155.0,465585.0,433957.5,450372.5,462990.0,501770.5,471268.0,460400.0,455673.5,459990.0,467545.0,444990.0
845158,74,"Dayton, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413152.5,400500.0,415095.0,399188.5,385000.0,409900.0,399825.0,359540.0,404800.0,369252.5,362400.0,395300.0,465350.0,400201.5,429995.0,411982.0,389450.0,354512.0,331000.0
394457,75,"Charleston, SC",msa,SC,292250.0,325733.0,353246.0,339501.0,339503.0,322637.5,325102.0,322235.0,347013.5,324855.0,303420.0,332364.0,296500.0,302900.0,318810.0,344200.0,319570.0,332701.0,345000.0,339000.0,329690.0,304100.0,296075.0,317765.0,307470.0,312000.0,289132.5,305000.0,291320.0,309092.0,330940.0,330100.0,334900.0,341495.0,353825.0,349450.0,337985.0,364757.5,359000.0,374823.0,379900.0,378820.0,370000.0,395245.0,405702.0,440000.0,426844.0,439235.0,400030.5,416068.0,399900.0,431960.0,453914.5,446880.5,449416.5,439990.0,430000.0,460037.5,426985.0,474439.5,417777.5,415695.0,444750.0,473678.0,434990.0,445717.0,433431.0,394990.0,431198.0,410365.0,410095.0,429822.5,422662.5,409355.0,438981.0,413400.0,430745.0,425738.5
394648,76,"Greensboro, NC",msa,NC,196250.0,191000.0,194900.0,182500.0,190500.0,197500.0,208990.0,202000.0,248000.0,237750.0,248334.0,228500.0,207750.0,233000.0,240505.0,260585.0,265471.0,263221.0,251163.5,274750.0,255893.5,263565.0,256543.0,255500.0,241322.5,233000.0,239000.0,230445.0,250000.0,244432.5,249990.0,240000.0,233889.0,262689.0,269090.0,231490.0,247745.0,230445.0,243205.0,255000.0,261540.0,261052.5,285000.0,299945.0,287395.0,308500.0,314500.0,300450.0,298860.0,362675.0,334990.0,346000.0,346728.0,360535.0,352570.0,361062.5,355590.0,361857.5,364797.0,394059.0,368475.0,385000.0,372445.0,397778.5,394500.0,360990.0,367195.0,379745.0,349990.0,372000.0,367500.0,369515.0,343017.0,333546.0,339990.0,340474.5,320990.0,328475.0
394440,78,"Cape Coral, FL",msa,FL,241600.0,230810.0,245000.0,248500.0,259730.0,253150.0,271200.0,265000.0,255000.0,247000.0,250900.0,253900.0,224677.5,244500.0,238950.0,235000.0,245050.0,232137.5,243950.0,240000.0,246250.0,247600.0,250000.0,241000.0,232635.0,248000.0,245000.0,263622.5,248185.0,240000.0,275000.0,249000.0,252087.0,255000.0,285000.0,279000.0,259040.0,264290.0,270090.0,270000.0,272155.0,279265.0,296975.0,313650.0,328599.5,327000.0,345000.0,353580.0,329950.0,326580.0,343750.0,365000.0,372000.0,379950.0,384900.0,375225.0,365000.0,373007.5,380000.0,380000.0,365200.0,389999.0,369990.0,380000.0,379950.0,390000.0,375250.0,385000.0,369999.5,365000.0,373999.0,373898.5,370032.5,371900.0,369900.0,374500.0,370500.0,378000.0
394399,79,"Boise City, ID",msa,ID,338015.0,331090.0,319529.0,323540.5,336505.0,355715.5,348500.0,355690.0,334900.0,359900.0,351490.0,347488.5,314950.0,345000.0,332900.0,339900.0,337740.0,344784.0,350000.0,345860.0,345475.0,339995.0,364995.0,369495.0,391750.0,350397.5,344900.0,342490.0,354990.0,381447.0,371990.0,395000.0,398450.0,406100.0,400000.0,425640.0,433500.0,435000.0,442051.0,457771.0,487215.0,494000.0,500000.0,511270.0,500000.0,514990.0,540686.5,520916.5,525000.0,525995.0,554900.0,573960.0,581061.0,598999.0,567070.0,560000.0,570468.0,570000.0,529900.0,505990.0,449990.0,475000.0,449990.0,455000.0,479995.0,479992.5,475445.0,482990.0,464990.0,489990.0,474495.0,479990.0,459990.0,479990.0,507500.0,525545.0,499990.0,475552.0
394484,80,"Colorado Springs, CO",msa,CO,376781.0,367565.0,360000.0,371510.0,386822.0,373700.0,393135.0,397790.0,370250.0,370140.0,368900.0,350577.0,355235.5,361662.5,356548.0,385750.0,436500.0,403295.0,355500.0,372347.0,389370.0,357329.5,364435.0,390655.0,375000.0,385096.0,387710.0,385000.0,393745.0,411300.0,404396.0,398032.0,415900.0,408445.0,418400.0,446318.5,438770.0,470544.0,449674.0,437000.0,447120.0,463834.0,523965.0,508466.0,510520.0,502471.355,487839.0,512222.0,481754.0,504377.5,528162.5,498990.0,501922.0,534525.0,511094.0,602514.0,546828.5,519418.0,513070.0,507055.0,512712.0,592500.0,525000.0,549700.0,553700.0,496572.5,499250.0,514000.0,521880.0,495000.0,513397.0,499000.0,470000.0,514847.0,517847.0,570000.0,555085.0,520000.0
394798,81,"Little Rock, AR",msa,AR,180000.0,177500.0,182000.0,179614.5,217500.0,202429.0,243750.0,217500.0,230750.0,227392.0,241491.0,231881.0,179200.0,275000.0,244900.0,239950.0,268950.0,241700.0,244900.0,229300.0,241500.0,256000.0,225000.0,222000.0,217750.0,218400.0,232900.0,239900.0,235500.0,253500.0,273250.0,280000.0,272500.0,254500.0,270000.0,250000.0,237900.0,225400.0,239900.0,227900.0,234625.0,203500.0,232900.0,235000.0,265000.0,261800.0,259360.0,320850.0,305000.0,280000.0,285000.0,293950.0,323234.0,322712.5,321403.0,323050.0,344673.0,285000.0,317500.0,366392.0,306721.5,333306.0,343000.0,368125.0,368699.0,360868.65,369556.0,365000.0,389500.0,370450.0,314870.0,332000.0,338992.0,322000.0,365000.0,382450.0,388882.0,385150.0
394766,82,"Lakeland, FL",msa,FL,221947.0,207695.0,214900.0,213900.0,214535.0,213490.0,215497.5,218400.0,218990.0,228445.0,230998.0,218945.0,230150.0,214201.0,217445.0,212698.0,220995.0,223800.0,229000.0,223500.0,221325.0,219275.0,230200.0,224870.0,221900.0,229900.0,228990.0,230990.0,228445.0,234383.5,235900.0,237900.0,236000.0,243000.0,246850.0,241900.0,245815.5,251000.0,252800.0,257900.0,261535.0,266614.0,274650.0,281990.0,290285.0,299295.0,307000.0,326600.0,314829.0,320000.0,321990.0,338127.5,344895.0,354490.0,354900.0,350000.0,356993.5,347990.0,346000.0,341990.0,329600.0,336300.0,329400.0,333990.0,344900.0,344250.0,340083.5,352900.0,349267.0,348652.5,339345.0,340000.0,349990.0,348000.0,340170.0,336807.5,331586.0,333200.0
394531,84,"Des Moines, IA",msa,IA,264000.0,306762.5,251965.0,260000.0,278000.0,261000.0,270000.0,286705.0,294500.0,291027.5,302500.0,333039.5,306582.5,292000.0,290500.0,289250.0,289750.0,288000.0,292500.0,295290.0,284745.0,298675.0,302750.0,297000.0,292435.0,274710.0,257000.0,292000.0,288000.0,279900.0,279000.0,289410.0,280000.0,279879.0,292472.5,297000.0,318255.73,309900.0,304324.0,300550.0,299000.0,297166.0,310500.0,309900.0,325000.0,338090.0,341673.0,346144.0,355590.0,355990.0,358540.0,359950.0,367590.0,367990.0,361900.0,379777.5,351000.0,378990.0,388127.5,344990.0,363276.0,342500.0,359995.0,363195.0,349900.0,362990.0,374945.0,369995.0,378090.0,370000.0,370000.0,374990.0,355495.0,364495.0,349995.0,358495.0,354990.0,360000.0
394931,87,"Ogden, UT",msa,UT,415290.0,389491.5,385499.0,413487.0,409615.0,405034.5,398971.5,378382.0,379950.0,419928.5,394680.5,379900.0,347788.5,398017.5,420000.0,414900.0,437594.0,436014.0,397788.0,420548.0,410090.0,415566.0,376649.0,379881.0,384146.0,342601.5,425000.0,426855.0,414950.0,411029.0,404483.5,401100.0,444647.0,406578.5,400152.0,463134.0,412448.0,416038.0,464000.0,399000.0,455566.0,463133.0,447474.0,562488.5,485877.5,508084.5,529200.0,495984.0,549666.0,494000.0,588036.5,561827.5,594324.0,539690.0,562600.0,597500.0,537699.0,550000.0,567372.5,549990.0,559990.0,472450.0,510000.0,527200.0,551000.0,541737.5,543635.0,599000.0,528100.0,530392.0,574000.0,543495.0,565000.0,550000.0,537000.0,597000.0,529595.0,535000.0
394816,88,"Madison, WI",msa,WI,331800.0,341041.5,338350.0,356000.0,335652.5,347000.0,350900.0,340400.0,325000.0,292000.0,374900.0,386000.0,356800.0,347500.0,354575.0,324900.0,359400.0,354950.0,380000.0,384900.0,345565.0,385000.0,399900.0,370633.0,342000.0,320900.0,362500.0,375150.0,359900.0,344900.0,363000.0,382600.0,375000.0,369900.0,355000.0,357900.0,369900.0,398900.0,364900.0,359950.0,352700.0,382900.0,389900.0,383400.0,372400.0,385270.0,404900.0,439999.0,369900.0,414900.0,422450.0,422900.0,434900.0,469900.0,424900.0,449900.0,429900.0,479900.0,502884.0,460000.0,482200.0,427350.0,454500.0,473850.0,490950.0,464700.0,479900.0,474500.0,497171.5,507271.0,477450.0,505476.5,489900.0,466460.0,509900.0,539950.0,529900.0,517750.0
395235,89,"Winston, NC",msa,NC,207750.0,198500.0,182000.0,195615.0,193000.0,180000.0,185900.0,209750.0,215000.0,236678.0,247372.0,240000.0,209167.0,233430.0,226937.5,227500.0,244827.5,242000.0,260400.0,248500.0,255470.0,265775.0,259220.0,277000.0,268772.5,258119.0,286000.0,275000.0,284965.0,278000.0,278135.0,286694.5,286000.0,269995.0,285751.5,250000.0,259945.0,285500.0,286057.5,299450.0,293815.5,288630.0,289500.0,305695.0,298066.0,355832.5,321000.0,315750.0,324000.0,313800.0,316775.5,338000.0,308710.5,317745.0,319264.0,341050.0,341335.0,334750.0,352697.0,317990.0,308000.0,327500.0,324995.0,319970.0,329250.0,321140.0,340745.0,324440.0,328000.0,319500.0,324900.0,301000.0,340000.0,358629.0,338980.0,350083.0,314870.0,315399.0
394528,90,"Deltona, FL",msa,FL,237200.0,240765.0,240675.0,244930.5,241245.0,237402.0,240000.0,260789.5,249950.0,256990.0,257126.0,259940.0,248745.0,251780.0,247000.0,238050.5,253950.0,254850.0,259990.0,250000.0,255000.0,263600.0,258132.5,260000.0,247745.0,258495.0,249992.0,242000.0,245500.0,250490.0,254900.0,250000.0,258490.0,265000.0,263295.0,265000.0,269292.0,259900.0,273695.0,280745.0,279490.0,290230.0,295000.0,300700.0,308300.0,294635.0,309490.0,330400.0,333490.0,330000.0,338990.5,350000.0,352695.0,354377.5,370495.0,367405.0,371490.0,371991.0,379200.0,361000.0,361459.0,359990.0,363554.0,360290.0,355990.0,370000.0,360578.0,358990.0,369450.0,369990.0,386950.0,374990.0,374990.0,358000.0,370000.0,369605.0,369990.0,369990.0
395006,92,"Provo, UT",msa,UT,383236.0,370000.0,379011.0,362467.5,342525.0,384440.0,371089.0,376270.0,353280.5,347355.0,390331.0,380094.0,405460.0,405900.0,380000.0,359995.0,391900.0,400450.0,361750.0,376900.0,379100.0,369306.0,348302.0,339010.0,349990.0,369000.0,361001.0,379450.0,375720.0,357966.5,386754.5,394960.0,390950.0,438154.0,412500.0,429128.5,413291.0,416896.0,392000.0,437019.0,470382.0,473070.0,445000.0,463060.0,481905.5,510000.0,500871.5,509000.0,539602.0,551781.5,558609.5,591961.5,573420.0,634290.0,582000.0,526225.0,512310.0,530565.0,536959.0,510266.0,497500.0,465000.0,486345.0,456738.0,470000.0,495500.0,499900.0,514990.0,480000.0,480000.0,494985.0,478428.5,463221.5,469900.0,476096.5,494669.0,474451.0,483505.0
394549,95,"Durham, NC",msa,NC,336139.0,351000.0,326500.0,348000.0,343567.5,382451.0,321500.0,343000.0,338250.0,334930.0,373750.0,381250.0,364945.0,366395.0,343500.0,313000.0,336250.0,339000.0,346900.0,319990.0,328000.0,389464.0,385000.0,352310.0,380000.0,320265.0,341000.0,322250.0,370703.5,367678.5,353750.0,404340.0,378000.0,377500.0,412500.0,361500.0,334020.0,309990.0,346315.0,373599.0,378589.0,380476.0,375510.0,365827.5,418050.0,459900.0,433784.0,458440.0,462515.0,456115.0,466900.0,475100.0,466760.0,480000.0,495000.0,486540.0,469990.0,440000.0,476150.0,479580.0,430000.0,440734.0,450207.5,480000.0,492500.0,487500.0,518340.0,525855.0,450000.0,460000.0,499990.0,480750.0,434650.0,415190.0,432150.0,473700.0,461755.0,457175.0
394352,96,"Augusta, GA",msa,GA,208600.0,210700.0,225000.0,219045.0,219000.0,235750.0,230000.0,234500.0,239000.0,219900.0,247400.0,232650.0,216500.0,213750.0,213750.0,208343.0,230545.0,225000.0,230900.0,236400.0,222350.0,245200.0,226800.0,232000.0,239200.0,224900.0,244000.0,232900.0,232257.0,226694.0,236875.0,237290.0,235800.0,241377.5,254900.0,254525.5,245900.0,244780.0,262580.0,266475.0,258820.0,276680.0,262583.5,288709.5,280930.0,284965.0,305000.0,300415.0,300420.0,294408.5,299900.0,310455.0,309000.0,326500.0,311130.0,320030.0,326900.0,320000.0,329990.0,314900.0,319950.0,317400.0,317830.0,324438.0,322700.0,315400.0,335900.0,312165.0,301980.0,321900.0,295510.0,312100.0,307900.0,325900.0,318990.0,315185.0,322875.0,328000.0
394957,97,"Palm Bay, FL",msa,FL,261000.0,245445.0,244400.0,260000.0,269937.5,268595.0,259950.0,288000.0,285966.0,291000.0,290000.0,311400.0,269000.0,270440.0,259625.0,255050.0,266500.0,280800.0,314862.0,270000.0,286500.0,281715.0,285000.0,290000.0,274000.0,302500.0,303600.0,275990.0,276495.0,253947.5,288455.0,288565.0,264092.5,278535.0,271788.0,282000.0,268445.0,281790.0,291900.0,283826.0,277032.5,286995.0,279000.0,317200.0,295635.0,317042.5,321000.0,322450.0,315400.0,310835.0,323822.5,335000.0,340370.0,353540.0,360540.0,363385.0,362540.0,363900.0,355900.0,355640.0,348840.0,349450.0,346105.0,350245.0,352515.0,346765.0,357230.0,360490.0,354100.0,365900.0,375760.0,371397.5,372775.0,379000.0,374630.0,379990.0,375000.0,359000.0
394711,98,"Jackson, MS",msa,MS,287834.5,239900.0,241950.0,269900.0,261000.0,263500.0,269900.0,275900.0,277400.0,320053.0,279900.0,259000.0,329450.0,282450.0,261044.0,296200.0,336200.0,272700.0,269850.0,314950.0,267200.0,262500.0,298500.0,287400.0,302900.0,281450.0,274950.0,290400.0,279000.0,316000.0,306000.0,309900.0,304900.0,324450.0,316150.0,298700.0,299900.0,297450.0,328900.0,306500.0,347900.0,343200.0,317340.0,258900.0,326000.0,298450.0,324310.0,323520.0,349900.0,359000.0,332499.5,361000.0,367212.5,363012.5,344000.0,366250.0,400900.0,369900.0,405000.0,362600.0,369000.0,381567.5,398000.0,388571.0,386000.0,382500.0,339999.0,366700.0,384030.5,367500.0,379750.0,334500.0,364900.0,333800.0,353600.0,357500.0,392500.0,340200.0
394666,99,"Harrisburg, PA",msa,PA,233550.0,243000.0,252000.0,239183.5,259300.0,262800.0,229000.0,260990.0,268477.0,276490.0,248420.5,263990.0,271866.5,276445.0,274495.0,299990.0,254000.0,255000.0,272500.0,314495.0,258468.5,270000.0,289900.0,275000.0,276000.0,275990.0,306500.0,299990.0,309995.0,284990.0,267024.5,338400.0,325000.0,295000.0,281317.0,301395.0,344087.5,329990.0,341609.0,337495.0,384150.0,341280.5,393425.0,368903.5,380127.0,392877.0,464035.0,427597.0,423537.0,383693.0,470804.0,428932.5,436673.0,462650.0,432157.0,478151.0,397540.0,475442.5,489221.0,412900.0,426620.0,369985.0,459990.0,500180.0,414900.0,446387.5,423545.0,419000.0,430000.0,466452.5,447467.5,477405.0,466398.0,408862.0,394995.0,402500.0,385600.0,390975.0
394460,102,"Chattanooga, TN",msa,TN,261000.0,260900.0,265200.0,279437.5,286500.0,301935.0,292000.0,308250.0,315305.5,314500.0,319900.0,308900.0,262500.0,286950.0,299900.0,319900.0,300650.0,299500.0,299700.0,302148.5,298500.0,310000.0,300000.0,348225.5,358725.5,339250.0,330175.5,317000.0,322500.0,335950.0,359886.0,341500.0,335967.0,350000.0,320000.0,335900.0,314547.5,329000.0,335000.0,378285.0,335000.0,365398.5,377450.0,377805.0,370000.0,376796.5,380025.0,385288.5,375422.5,402500.0,418562.5,414250.0,435616.0,437500.0,437800.0,450000.0,457500.0,458610.0,450279.5,429284.0,402528.0,397350.5,412800.0,430250.0,451450.0,448455.0,409677.5,443325.5,399867.5,424185.0,499500.0,,443400.0,427781.5,410760.0,458727.5,428855.0,435450.0
